id,start,end,event,size,state
2648.0,1229155.0,1233176.0,0,2688.0,1
2648.0,1233176.0,1247599.0,1,2689.0,1
2648.0,1247599.0,1269315.0,0,2686.0,1
2648.0,1269315.0,1353042.0,1,2686.0,1
2648.0,1353042.0,1409203.0,1,2691.0,1
2648.0,1409203.0,1421748.0,1,2688.0,1
2648.0,1421748.0,1494096.0,1,2689.0,1
2648.0,1494096.0,1495137.0,1,2676.0,1
2648.0,1495137.0,1522474.0,1,2676.0,1
2648.0,1522474.0,1531929.0,1,2684.0,1
2648.0,1531929.0,1566679.0,1,2684.0,1
2648.0,1566679.0,1580350.0,1,2684.0,1
2648.0,1580350.0,1592019.0,1,2682.0,1
2648.0,1592019.0,1701134.0,1,2683.0,1
2648.0,1701134.0,1709886.0,1,2683.0,1
2648.0,1709886.0,1714270.0,1,2683.0,1
2648.0,1714270.0,1721755.0,1,2685.0,1
2648.0,1721755.0,1721761.0,1,2685.0,1
2648.0,1721761.0,1721770.0,0,2685.0,1
2648.0,1721770.0,1722405.0,1,2685.0,1
2648.0,1722405.0,1723662.0,1,2686.0,1
2648.0,1723662.0,1805151.0,1,2686.0,1
2648.0,1805151.0,1817338.0,1,2684.0,1
2648.0,1817338.0,1822389.0,1,2684.0,1
2648.0,1822389.0,1822581.0,0,2601.0,1
2648.0,1822581.0,1823560.0,1,2600.0,1
2648.0,1823560.0,1846749.0,0,2599.0,1
2678.0,0.0,13612.0,0,25.0,0
2679.0,0.0,24462.0,0,58.0,0
2680.0,0.0,10282.0,0,54.0,0
2681.0,0.0,1647634.0,0,59.0,0
2682.0,0.0,24462.0,0,138.0,0
2683.0,0.0,24462.0,0,73.0,0
2684.0,0.0,24463.0,0,52.0,0
2649.0,0.0,349746.0,1,52.0,0
2649.0,349746.0,383496.0,1,85.0,1
2649.0,383496.0,769318.0,0,97.0,1
2650.0,0.0,419573.0,0,58.0,0
2651.0,0.0,419573.0,0,16.0,0
2652.0,0.0,726275.0,0,96.0,0
2652.0,726275.0,727652.0,1,96.0,0
2652.0,727652.0,729178.0,1,96.0,1
2652.0,729178.0,743530.0,1,96.0,1
2652.0,743530.0,1024782.0,0,96.0,1
2652.0,1024782.0,1024795.0,1,96.0,1
2652.0,1024795.0,1209943.0,0,96.0,1
2653.0,0.0,646021.0,1,96.0,0
2653.0,646021.0,726319.0,0,96.0,1
2653.0,726319.0,727678.0,1,96.0,1
2653.0,727678.0,729221.0,1,96.0,1
2653.0,729221.0,1024839.0,1,96.0,1
2653.0,1024839.0,1109524.0,1,96.0,1
2653.0,1109524.0,1228236.0,1,96.0,1
2653.0,1228236.0,1247615.0,1,97.0,1
2653.0,1247615.0,1495156.0,1,95.0,1
2653.0,1495156.0,1822415.0,1,95.0,1
2653.0,1822415.0,1846776.0,0,93.0,1
2654.0,0.0,135669.0,1,738.0,0
2654.0,135669.0,145486.0,1,732.0,1
2654.0,145486.0,243338.0,0,717.0,1
2654.0,243338.0,266427.0,1,733.0,1
2654.0,266427.0,833281.0,1,743.0,1
2654.0,833281.0,857757.0,1,763.0,1
2654.0,857757.0,859650.0,1,763.0,1
2654.0,859650.0,1624163.0,1,763.0,1
2654.0,1624163.0,1695730.0,1,832.0,1
2654.0,1695730.0,1920612.0,0,824.0,1
2655.0,0.0,5492.0,1,824.0,0
2655.0,5492.0,24461.0,0,845.0,1
2656.0,0.0,13612.0,0,12.0,0
2657.0,0.0,24462.0,0,12.0,0
2658.0,0.0,1370386.0,0,67.0,0
2659.0,0.0,10282.0,0,12.0,0
2660.0,0.0,75473.0,1,83.0,0
2660.0,75473.0,1799066.0,0,20.0,1
2661.0,0.0,24462.0,0,19.0,0
2662.0,0.0,1695734.0,1,67.0,0
2662.0,1695734.0,1920755.0,0,72.0,1
2663.0,0.0,18845.0,0,75.0,0
2664.0,0.0,1908669.0,0,20.0,0
2665.0,0.0,1908669.0,0,884.0,0
2666.0,0.0,1908669.0,0,20.0,0
2667.0,0.0,1908669.0,0,20.0,0
2668.0,0.0,5492.0,1,10.0,0
2668.0,5492.0,24461.0,0,17.0,1
2669.0,0.0,18845.0,0,38.0,0
2670.0,0.0,1518055.0,0,390.0,0
2671.0,0.0,37241.0,0,680.0,0
2671.0,37241.0,197021.0,1,702.0,0
2671.0,197021.0,594841.0,1,729.0,1
2671.0,594841.0,1237989.0,1,749.0,1
2671.0,1237989.0,1920614.0,0,800.0,1
2672.0,0.0,5492.0,1,801.0,0
2672.0,5492.0,24461.0,0,801.0,1
2673.0,0.0,1370386.0,0,141.0,0
2674.0,0.0,35678.0,0,122.0,0
2674.0,35678.0,1920616.0,0,126.0,0
2675.0,0.0,5492.0,1,126.0,0
2675.0,5492.0,24461.0,0,126.0,1
2676.0,0.0,37241.0,0,219.0,0
2676.0,37241.0,1920755.0,0,255.0,0
2677.0,0.0,18845.0,0,254.0,0
2685.0,0.0,116809.0,1,1610.0,0
2685.0,116809.0,124231.0,1,1402.0,1
2685.0,124231.0,127319.0,1,1403.0,1
2685.0,127319.0,168468.0,0,1402.0,1
2685.0,168468.0,347156.0,1,1415.0,1
2685.0,347156.0,375561.0,0,1481.0,1
2685.0,375561.0,376967.0,0,1479.0,1
2685.0,376967.0,807150.0,0,1497.0,1
2685.0,807150.0,1412256.0,0,1555.0,1
2685.0,1412256.0,1847853.0,0,1567.0,1
2686.0,0.0,122187.0,1,774.0,0
2686.0,122187.0,1622887.0,0,774.0,1
2687.0,0.0,102218.0,0,206.0,0
2687.0,102218.0,655509.0,1,265.0,0
2687.0,655509.0,1108173.0,1,218.0,1
2687.0,1108173.0,1138914.0,0,218.0,1
2687.0,1138914.0,1574511.0,0,225.0,1
2688.0,0.0,934359.0,1,61.0,0
2688.0,934359.0,1136108.0,1,64.0,1
2688.0,1136108.0,1431451.0,0,64.0,1
2689.0,0.0,34.0,1,61.0,0
2689.0,34.0,4617.0,1,61.0,1
2689.0,4617.0,68253.0,1,61.0,1
2689.0,68253.0,161002.0,1,61.0,1
2689.0,161002.0,296560.0,0,61.0,1
2690.0,0.0,81864.0,0,117.0,0
2690.0,81864.0,238133.0,1,104.0,0
2690.0,238133.0,887092.0,0,119.0,1
2691.0,0.0,36848.0,1,94.0,0
2691.0,36848.0,404173.0,1,93.0,1
2691.0,404173.0,841983.0,0,105.0,1
2692.0,0.0,490420.0,1,52.0,0
2692.0,490420.0,1059709.0,0,45.0,1
2693.0,0.0,31570.0,0,472.0,0
2694.0,0.0,40393.0,0,11.0,0
2695.0,0.0,131551.0,1,15.0,0
2695.0,131551.0,171944.0,0,15.0,1
2696.0,0.0,220892.0,1,30.0,0
2696.0,220892.0,361996.0,1,182.0,1
2696.0,361996.0,622540.0,1,182.0,1
2696.0,622540.0,679523.0,1,175.0,1
2696.0,679523.0,754090.0,1,174.0,1
2696.0,754090.0,761592.0,1,174.0,1
2696.0,761592.0,794482.0,0,181.0,1
2697.0,0.0,157697.0,0,326.0,0
2698.0,0.0,933000.0,0,8.0,0
2699.0,0.0,289442.0,0,487.0,0
2699.0,289442.0,424666.0,1,449.0,0
2699.0,424666.0,933000.0,0,499.0,1
2699.0,933000.0,975845.0,1,657.0,1
2699.0,975845.0,1173611.0,1,693.0,1
2699.0,1173611.0,1316226.0,1,708.0,1
2699.0,1316226.0,1330067.0,1,889.0,1
2699.0,1330067.0,1456965.0,1,885.0,1
2699.0,1456965.0,1799897.0,0,892.0,1
2568.0,0.0,836840.0,1,36.0,0
2568.0,836840.0,1118928.0,1,37.0,1
2568.0,1118928.0,1119636.0,1,35.0,1
2568.0,1119636.0,1632602.0,0,35.0,1
2569.0,0.0,1575301.0,0,159.0,0
2570.0,0.0,16624.0,0,135.0,0
2571.0,0.0,1629971.0,0,28.0,0
2572.0,0.0,16624.0,0,16.0,0
2573.0,0.0,142752.0,1,89.0,0
2573.0,142752.0,769298.0,0,89.0,1
2700.0,0.0,191946.0,0,71.0,0
2701.0,0.0,191946.0,0,83.0,0
2702.0,0.0,720618.0,0,184.0,0
2703.0,0.0,936114.0,0,26.0,0
2703.0,936114.0,1784373.0,0,26.0,0
2704.0,0.0,433446.0,0,9.0,0
2705.0,0.0,190090.0,0,27.0,0
2705.0,190090.0,347250.0,1,27.0,0
2705.0,347250.0,1038349.0,0,27.0,1
2706.0,0.0,132790.0,0,10.0,0
2707.0,0.0,244945.0,1,249.0,0
2707.0,244945.0,509773.0,0,249.0,1
2707.0,509773.0,630578.0,1,36.0,1
2707.0,630578.0,982199.0,0,36.0,1
2708.0,0.0,244945.0,1,21.0,0
2708.0,244945.0,345411.0,0,21.0,1
2713.0,0.0,1349837.0,0,30.0,0
2714.0,0.0,497155.0,0,32.0,0
2714.0,497155.0,1482468.0,0,56.0,0
2714.0,1482468.0,1556865.0,0,57.0,0
2715.0,0.0,497155.0,0,37.0,0
2715.0,497155.0,1556865.0,0,37.0,0
2716.0,0.0,497155.0,0,48.0,0
2716.0,497155.0,575944.0,1,48.0,0
2716.0,575944.0,1556864.0,0,49.0,1
2717.0,0.0,1726874.0,0,375.0,0
2709.0,0.0,605035.0,1,504.0,0
2709.0,605035.0,1885587.0,0,504.0,1
2710.0,0.0,14730.0,0,59.0,0
2711.0,0.0,1031652.0,0,154.0,0
2712.0,0.0,415626.0,1,788.0,0
2712.0,415626.0,695542.0,1,714.0,1
2712.0,695542.0,766295.0,0,733.0,1
2718.0,0.0,817505.0,1,151.0,0
2718.0,817505.0,1338416.0,0,159.0,1
2718.0,1338416.0,1580797.0,1,164.0,1
2718.0,1580797.0,1641377.0,1,164.0,1
2718.0,1641377.0,1717381.0,1,164.0,1
2718.0,1717381.0,1965725.0,0,164.0,1
2719.0,0.0,544891.0,0,117.0,0
2720.0,0.0,433446.0,0,9.0,0
2721.0,0.0,362691.0,1,56.0,0
2721.0,362691.0,795180.0,0,56.0,1
2722.0,0.0,33.0,1,49.0,0
2722.0,33.0,275722.0,1,48.0,1
2722.0,275722.0,368482.0,0,40.0,1
2722.0,368482.0,809408.0,1,40.0,1
2722.0,809408.0,1919298.0,0,36.0,1
2723.0,0.0,1470573.0,0,39.0,0
2724.0,0.0,809669.0,0,44.0,0
2725.0,0.0,282491.0,0,44.0,0
2726.0,0.0,809669.0,0,30.0,0
2727.0,0.0,282491.0,0,30.0,0
2728.0,0.0,750999.0,1,23.0,0
2728.0,750999.0,1822004.0,0,22.0,1
2729.0,0.0,419840.0,1,927.0,0
2729.0,419840.0,438629.0,1,908.0,1
2729.0,438629.0,848138.0,1,964.0,1
2729.0,848138.0,1403885.0,1,970.0,1
2729.0,1403885.0,1536354.0,0,1046.0,1
2730.0,0.0,82768.0,1,926.0,0
2730.0,82768.0,101491.0,1,926.0,1
2730.0,101491.0,291022.0,0,926.0,1
2731.0,0.0,1113251.0,0,156.0,0
2732.0,0.0,276980.0,0,244.0,0
2732.0,276980.0,1374361.0,0,242.0,0
2733.0,0.0,1047406.0,0,182.0,0
2734.0,0.0,631984.0,0,31.0,0
2735.0,0.0,1116515.0,0,25.0,0
2736.0,0.0,18723.0,1,25.0,0
2736.0,18723.0,208254.0,0,25.0,1
2738.0,0.0,11841.0,0,482.0,0
2738.0,11841.0,768359.0,0,51.0,0
2738.0,768359.0,1147325.0,1,54.0,0
2738.0,1147325.0,1270395.0,1,54.0,1
2738.0,1270395.0,1395668.0,0,54.0,1
2737.0,0.0,572186.0,0,233.0,0
2739.0,0.0,466726.0,0,12.0,0
2740.0,0.0,9923.0,1,913.0,0
2740.0,9923.0,175421.0,0,851.0,1
2740.0,175421.0,546870.0,1,1085.0,1
2740.0,546870.0,697623.0,1,1084.0,1
2740.0,697623.0,704934.0,1,1082.0,1
2740.0,704934.0,760266.0,1,1079.0,1
2740.0,760266.0,828928.0,1,1061.0,1
2740.0,828928.0,1112573.0,1,1062.0,1
2740.0,1112573.0,1427804.0,1,1250.0,1
2740.0,1427804.0,1563159.0,1,1245.0,1
2740.0,1563159.0,1671660.0,0,1212.0,1
2741.0,0.0,70081.0,1,1604.0,0
2741.0,70081.0,91427.0,1,1597.0,1
2741.0,91427.0,192216.0,1,1119.0,1
2741.0,192216.0,202139.0,1,1118.0,1
2741.0,202139.0,287213.0,1,1063.0,1
2741.0,287213.0,889839.0,1,1069.0,1
2741.0,889839.0,897150.0,1,1065.0,1
2741.0,897150.0,912153.0,1,1100.0,1
2741.0,912153.0,952481.0,1,1094.0,1
2741.0,952481.0,1021143.0,1,1076.0,1
2741.0,1021143.0,1042891.0,0,1079.0,1
2741.0,1042891.0,1093026.0,1,1087.0,1
2741.0,1093026.0,1210563.0,1,1073.0,1
2741.0,1210563.0,1436071.0,1,1077.0,1
2741.0,1436071.0,1597879.0,0,1114.0,1
2741.0,1597879.0,1863873.0,0,1117.0,1
2742.0,0.0,13964.0,1,694.0,0
2742.0,13964.0,141243.0,1,694.0,1
2742.0,141243.0,144652.0,0,368.0,1
2742.0,144652.0,183221.0,1,369.0,1
2742.0,183221.0,189530.0,0,471.0,1
2743.0,0.0,280110.0,1,491.0,0
2743.0,280110.0,282003.0,1,498.0,1
2743.0,282003.0,410198.0,1,498.0,1
2743.0,410198.0,444519.0,1,496.0,1
2743.0,444519.0,450543.0,1,284.0,1
2743.0,450543.0,519205.0,1,282.0,1
2743.0,519205.0,610670.0,1,282.0,1
2743.0,610670.0,708626.0,1,284.0,1
2743.0,708626.0,916889.0,1,288.0,1
2743.0,916889.0,934133.0,1,306.0,1
2743.0,934133.0,1095941.0,0,354.0,1
2743.0,1095941.0,1320300.0,1,356.0,1
2743.0,1320300.0,1350428.0,1,361.0,1
2743.0,1350428.0,1361934.0,0,362.0,1
2744.0,0.0,9923.0,1,1013.0,0
2744.0,9923.0,40057.0,1,973.0,1
2744.0,40057.0,151954.0,1,981.0,1
2744.0,151954.0,560736.0,1,995.0,1
2744.0,560736.0,697622.0,1,985.0,1
2744.0,697622.0,704933.0,1,983.0,1
2744.0,704933.0,760265.0,1,981.0,1
2744.0,760265.0,828927.0,1,967.0,1
2744.0,828927.0,970002.0,1,966.0,1
2744.0,970002.0,1295550.0,1,952.0,1
2744.0,1295550.0,1317908.0,1,966.0,1
2744.0,1317908.0,1349032.0,1,952.0,1
2744.0,1349032.0,1356136.0,1,967.0,1
2744.0,1356136.0,1405662.0,0,983.0,1
2744.0,1405662.0,1519188.0,1,977.0,1
2744.0,1519188.0,1671655.0,0,962.0,1
2745.0,0.0,9923.0,1,1521.0,0
2745.0,9923.0,40057.0,1,1481.0,1
2745.0,40057.0,135987.0,0,1493.0,1
2745.0,135987.0,483519.0,0,1466.0,1
2745.0,483519.0,697622.0,1,1394.0,1
2745.0,697622.0,704933.0,1,1388.0,1
2745.0,704933.0,760265.0,1,1374.0,1
2745.0,760265.0,828927.0,1,1349.0,1
2745.0,828927.0,1405666.0,0,1349.0,1
2745.0,1405666.0,1671660.0,0,1350.0,1
2747.0,0.0,9923.0,1,1017.0,0
2747.0,9923.0,90919.0,1,950.0,1
2747.0,90919.0,150946.0,1,1016.0,1
2747.0,150946.0,297300.0,1,986.0,1
2747.0,297300.0,548415.0,1,896.0,1
2747.0,548415.0,591827.0,0,898.0,1
2747.0,591827.0,614576.0,0,898.0,1
2747.0,614576.0,649181.0,1,925.0,1
2747.0,649181.0,697619.0,1,900.0,1
2747.0,697619.0,704930.0,1,922.0,1
2747.0,704930.0,760262.0,1,920.0,1
2747.0,760262.0,828924.0,1,906.0,1
2747.0,828924.0,1405663.0,0,907.0,1
2747.0,1405663.0,1643847.0,1,900.0,1
2747.0,1643847.0,1671657.0,0,901.0,1
2746.0,0.0,72514.0,1,930.0,0
2746.0,72514.0,192216.0,1,932.0,1
2746.0,192216.0,202139.0,1,932.0,1
2746.0,202139.0,231276.0,1,870.0,1
2746.0,231276.0,231281.0,1,850.0,1
2746.0,231281.0,231552.0,1,913.0,1
2746.0,231552.0,232364.0,1,850.0,1
2746.0,232364.0,501935.0,1,913.0,1
2746.0,501935.0,634045.0,1,922.0,1
2746.0,634045.0,889836.0,1,855.0,1
2746.0,889836.0,897147.0,1,853.0,1
2746.0,897147.0,912150.0,1,853.0,1
2746.0,912150.0,912274.0,0,845.0,1
2746.0,912274.0,1021141.0,1,845.0,1
2746.0,1021141.0,1063389.0,0,845.0,1
2746.0,1063389.0,1112705.0,1,890.0,1
2746.0,1112705.0,1597879.0,0,909.0,1
2746.0,1597879.0,1739768.0,0,892.0,1
2746.0,1739768.0,1863872.0,0,892.0,1
2748.0,0.0,15007.0,1,1308.0,0
2748.0,15007.0,24930.0,1,1308.0,1
2748.0,24930.0,1054686.0,0,1222.0,1
2749.0,0.0,365989.0,0,137.0,0
2749.0,365989.0,631983.0,0,136.0,0
2750.0,0.0,9923.0,1,1691.0,0
2750.0,9923.0,40057.0,1,1628.0,1
2750.0,40057.0,166591.0,1,1706.0,1
2750.0,166591.0,300896.0,1,1706.0,1
2750.0,300896.0,341098.0,1,1705.0,1
2750.0,341098.0,697622.0,1,1703.0,1
2750.0,697622.0,704933.0,1,1695.0,1
2750.0,704933.0,760265.0,1,1686.0,1
2750.0,760265.0,828927.0,1,1642.0,1
2750.0,828927.0,1018371.0,1,1642.0,1
2750.0,1018371.0,1405665.0,0,1642.0,1
2750.0,1405665.0,1468897.0,1,1660.0,1
2750.0,1468897.0,1671658.0,0,1660.0,1
2751.0,0.0,192217.0,1,1573.0,0
2751.0,192217.0,202140.0,1,1572.0,1
2751.0,202140.0,221988.0,1,1509.0,1
2751.0,221988.0,288595.0,1,1495.0,1
2751.0,288595.0,889839.0,1,1506.0,1
2751.0,889839.0,897150.0,1,1500.0,1
2751.0,897150.0,912153.0,1,1496.0,1
2751.0,912153.0,952481.0,1,1488.0,1
2751.0,952481.0,1021143.0,1,1464.0,1
2751.0,1021143.0,1162339.0,1,1467.0,1
2751.0,1162339.0,1210587.0,1,1467.0,1
2751.0,1210587.0,1597881.0,0,1471.0,1
2751.0,1597881.0,1863875.0,0,1464.0,1
2752.0,0.0,701537.0,0,5.0,0
2753.0,0.0,9923.0,1,184.0,0
2753.0,9923.0,309722.0,1,151.0,1
2753.0,309722.0,719938.0,1,158.0,1
2753.0,719938.0,828929.0,1,135.0,1
2753.0,828929.0,920493.0,1,135.0,1
2753.0,920493.0,970124.0,1,163.0,1
2753.0,970124.0,1671661.0,0,142.0,1
2754.0,0.0,1338416.0,0,13.0,0
2754.0,1338416.0,1717382.0,1,13.0,0
2754.0,1717382.0,1802692.0,0,13.0,1
2755.0,0.0,1642511.0,0,72.0,0
2758.0,0.0,1253737.0,0,7.0,0
2756.0,0.0,567087.0,1,151.0,0
2756.0,567087.0,1854705.0,0,134.0,1
2759.0,0.0,90853.0,1,62.0,0
2759.0,90853.0,201625.0,0,62.0,1
2757.0,0.0,500.0,0,32.0,0
2757.0,500.0,1780.0,1,32.0,0
2757.0,1780.0,646694.0,0,32.0,1
2760.0,0.0,65133.0,1,549.0,0
2760.0,65133.0,74873.0,1,551.0,1
2760.0,74873.0,106034.0,0,551.0,1
2760.0,106034.0,191435.0,1,552.0,1
2760.0,191435.0,362876.0,1,558.0,1
2760.0,362876.0,402824.0,1,570.0,1
2760.0,402824.0,422428.0,1,539.0,1
2760.0,422428.0,441335.0,0,296.0,1
2760.0,441335.0,526274.0,0,303.0,1
2760.0,526274.0,563865.0,1,322.0,1
2760.0,563865.0,578199.0,1,328.0,1
2760.0,578199.0,641458.0,1,328.0,1
2760.0,641458.0,1038500.0,1,328.0,1
2760.0,1038500.0,1046736.0,0,371.0,1
2760.0,1046736.0,1046741.0,0,381.0,1
2760.0,1046741.0,1369790.0,1,371.0,1
2760.0,1369790.0,1379082.0,1,412.0,1
2760.0,1379082.0,1394612.0,1,496.0,1
2760.0,1394612.0,1433731.0,1,537.0,1
2760.0,1433731.0,1459645.0,1,572.0,1
2760.0,1459645.0,1542971.0,1,549.0,1
2760.0,1542971.0,1563709.0,1,581.0,1
2760.0,1563709.0,1637411.0,1,522.0,1
2760.0,1637411.0,1673073.0,1,533.0,1
2760.0,1673073.0,1673100.0,1,577.0,1
2760.0,1673100.0,1744764.0,1,577.0,1
2760.0,1744764.0,1928029.0,0,598.0,1
2761.0,0.0,15914.0,1,9.0,0
2761.0,15914.0,141857.0,1,7.0,1
2761.0,141857.0,483316.0,1,7.0,1
2761.0,483316.0,1385520.0,1,8.0,1
2761.0,1385520.0,1491693.0,0,9.0,1
2762.0,0.0,1525088.0,0,6.0,0
2763.0,0.0,1505610.0,0,6.0,0
2764.0,0.0,998.0,1,79.0,0
2764.0,998.0,34638.0,1,76.0,1
2764.0,34638.0,34705.0,1,124.0,1
2764.0,34705.0,50256.0,1,124.0,1
2764.0,50256.0,51924.0,1,128.0,1
2764.0,51924.0,58957.0,1,153.0,1
2764.0,58957.0,87787.0,1,229.0,1
2764.0,87787.0,91202.0,1,236.0,1
2764.0,91202.0,97717.0,1,243.0,1
2764.0,97717.0,130736.0,1,244.0,1
2764.0,130736.0,231589.0,1,244.0,1
2764.0,231589.0,280273.0,1,243.0,1
2764.0,280273.0,888586.0,0,243.0,1
2765.0,0.0,91760.0,1,92.0,0
2765.0,91760.0,130741.0,1,92.0,1
2765.0,130741.0,888592.0,0,92.0,1
2766.0,0.0,989437.0,0,45.0,0
2940.0,0.0,1558.0,1,81.0,0
2940.0,1558.0,16910.0,0,269.0,1
2940.0,16910.0,20966.0,0,279.0,1
2940.0,20966.0,40078.0,1,336.0,1
2940.0,40078.0,718481.0,1,336.0,1
2940.0,718481.0,1022058.0,1,734.0,1
2940.0,1022058.0,1062292.0,0,732.0,1
2941.0,0.0,9253.0,0,62.0,0
2941.0,9253.0,15980.0,0,66.0,0
2941.0,15980.0,18863.0,1,66.0,0
2941.0,18863.0,857054.0,0,67.0,1
2942.0,0.0,1183001.0,1,153.0,0
2942.0,1183001.0,1450159.0,0,127.0,1
2943.0,0.0,1839093.0,0,279.0,0
2767.0,0.0,163197.0,0,17.0,0
2768.0,0.0,1338416.0,0,145.0,0
2768.0,1338416.0,1679462.0,1,150.0,0
2768.0,1679462.0,1717382.0,1,142.0,1
2768.0,1717382.0,1802528.0,1,142.0,1
2768.0,1802528.0,1802689.0,0,267.0,1
2944.0,0.0,322108.0,1,936.0,0
2944.0,322108.0,454433.0,1,938.0,1
2944.0,454433.0,465042.0,1,938.0,1
2944.0,465042.0,810518.0,1,938.0,1
2944.0,810518.0,913129.0,1,895.0,1
2944.0,913129.0,919652.0,0,845.0,1
2945.0,0.0,322108.0,1,936.0,0
2945.0,322108.0,454433.0,1,938.0,1
2945.0,454433.0,465042.0,1,938.0,1
2945.0,465042.0,810518.0,1,938.0,1
2945.0,810518.0,914909.0,1,895.0,1
2945.0,914909.0,1079508.0,1,853.0,1
2945.0,1079508.0,1181849.0,1,886.0,1
2945.0,1181849.0,1183860.0,1,904.0,1
2945.0,1183860.0,1212672.0,0,913.0,1
2945.0,1212672.0,1269735.0,1,957.0,1
2945.0,1269735.0,1868943.0,0,946.0,1
2946.0,0.0,656271.0,0,102.0,0
2947.0,0.0,656271.0,0,68.0,0
2948.0,0.0,20337.0,0,184.0,0
2948.0,20337.0,676608.0,0,183.0,0
2949.0,0.0,393141.0,0,731.0,0
2949.0,393141.0,999265.0,0,33.0,0
2949.0,999265.0,1001578.0,1,337.0,0
2949.0,1001578.0,1007840.0,1,344.0,1
2949.0,1007840.0,1208995.0,1,344.0,1
2949.0,1208995.0,1338412.0,0,392.0,1
2949.0,1338412.0,1717378.0,1,392.0,1
2949.0,1717378.0,1860212.0,1,392.0,1
2949.0,1860212.0,1965721.0,0,400.0,1
2950.0,0.0,393141.0,0,33.0,0
2950.0,393141.0,475147.0,0,753.0,0
2951.0,0.0,1338416.0,0,118.0,0
2951.0,1338416.0,1717382.0,1,66.0,0
2951.0,1717382.0,1965726.0,0,66.0,1
2952.0,0.0,475147.0,0,16.0,0
2953.0,0.0,393141.0,0,118.0,0
2953.0,393141.0,1208998.0,1,16.0,0
2953.0,1208998.0,1338415.0,0,66.0,1
2953.0,1338415.0,1717381.0,1,66.0,1
2953.0,1717381.0,1965725.0,0,66.0,1
2954.0,0.0,393141.0,0,16.0,0
2954.0,393141.0,475147.0,0,116.0,0
2955.0,0.0,999266.0,0,400.0,0
2955.0,999266.0,1010143.0,1,240.0,0
2955.0,1010143.0,1338415.0,0,10.0,1
2955.0,1338415.0,1717381.0,1,10.0,1
2955.0,1717381.0,1965725.0,0,10.0,1
2956.0,0.0,475147.0,0,80.0,0
2957.0,0.0,999266.0,0,187.0,0
2957.0,999266.0,1001579.0,1,102.0,0
2957.0,1001579.0,1007841.0,1,102.0,1
2957.0,1007841.0,1338414.0,0,102.0,1
2957.0,1338414.0,1717380.0,1,102.0,1
2957.0,1717380.0,1860214.0,1,102.0,1
2957.0,1860214.0,1965723.0,0,119.0,1
2958.0,0.0,475147.0,0,21.0,0
2959.0,0.0,999266.0,0,180.0,0
2959.0,999266.0,1001579.0,1,89.0,0
2959.0,1001579.0,1007841.0,1,93.0,1
2959.0,1007841.0,1338414.0,0,93.0,1
2959.0,1338414.0,1717380.0,1,93.0,1
2959.0,1717380.0,1965724.0,0,93.0,1
2960.0,0.0,475147.0,0,16.0,0
2961.0,0.0,1338416.0,0,146.0,0
2961.0,1338416.0,1717382.0,1,79.0,0
2961.0,1717382.0,1724710.0,1,79.0,1
2961.0,1724710.0,1965725.0,0,81.0,1
2962.0,0.0,475147.0,0,14.0,0
2963.0,0.0,999266.0,0,178.0,0
2963.0,999266.0,1001579.0,1,98.0,0
2963.0,1001579.0,1007841.0,1,98.0,1
2963.0,1007841.0,1338414.0,0,98.0,1
2963.0,1338414.0,1717380.0,1,98.0,1
2963.0,1717380.0,1724708.0,1,98.0,1
2963.0,1724708.0,1860214.0,1,100.0,1
2963.0,1860214.0,1965723.0,0,117.0,1
2964.0,0.0,475147.0,0,20.0,0
2965.0,0.0,393141.0,0,381.0,0
2965.0,393141.0,999265.0,0,13.0,0
2965.0,999265.0,1001578.0,1,196.0,0
2965.0,1001578.0,1007840.0,1,196.0,1
2965.0,1007840.0,1338413.0,0,196.0,1
2965.0,1338413.0,1717379.0,1,195.0,1
2965.0,1717379.0,1965723.0,0,195.0,1
2966.0,0.0,393141.0,0,13.0,0
2966.0,393141.0,475147.0,0,379.0,0
2967.0,0.0,393141.0,0,481.0,0
2967.0,393141.0,999265.0,0,29.0,0
2967.0,999265.0,1001578.0,1,234.0,0
2967.0,1001578.0,1007840.0,1,238.0,1
2967.0,1007840.0,1208995.0,1,238.0,1
2967.0,1208995.0,1338412.0,0,238.0,1
2967.0,1338412.0,1717378.0,1,238.0,1
2967.0,1717378.0,1965722.0,0,238.0,1
2968.0,0.0,393141.0,0,29.0,0
2968.0,393141.0,475147.0,0,479.0,0
2969.0,0.0,1208998.0,1,44.0,0
2969.0,1208998.0,1338415.0,0,27.0,1
2969.0,1338415.0,1717381.0,1,27.0,1
2969.0,1717381.0,1965725.0,0,27.0,1
2970.0,0.0,475147.0,0,10.0,0
2971.0,0.0,46318.0,1,71.0,0
2971.0,46318.0,103469.0,1,71.0,1
2971.0,103469.0,351813.0,0,71.0,1
2972.0,0.0,393141.0,0,206.0,0
2972.0,393141.0,999265.0,0,26.0,0
2972.0,999265.0,1001578.0,1,123.0,0
2972.0,1001578.0,1007840.0,1,123.0,1
2972.0,1007840.0,1208995.0,1,123.0,1
2972.0,1208995.0,1338412.0,0,123.0,1
2972.0,1338412.0,1717378.0,1,123.0,1
2972.0,1717378.0,1965722.0,0,123.0,1
2973.0,0.0,393141.0,0,22.0,0
2973.0,393141.0,475147.0,0,222.0,0
2974.0,0.0,999266.0,0,174.0,0
2974.0,999266.0,1001579.0,1,93.0,0
2974.0,1001579.0,1007841.0,1,93.0,1
2974.0,1007841.0,1338414.0,0,93.0,1
